N,Lmax,seed_qsk,seed_nqs,schmidt_index,exact_lambda,rbm_lambda,hrbm_lambda
24,20,1234,101,311,1.9613981732630623e-08,2.376336297192735e-08,1.403195198410654e-08
24,20,1234,101,312,1.9517925640024754e-08,2.3210064584120685e-08,1.37498308789483e-08
24,20,1234,101,313,1.928770382869939e-08,2.305806804592429e-08,1.3507361268265e-08
24,20,1234,101,314,1.8986635826578967e-08,2.2825634225076627e-08,1.3433504574136343e-08
24,20,1234,101,315,1.8688994031399195e-08,2.2795154109346037e-08,1.3177888654560472e-08
24,20,1234,101,316,1.8119663418802128e-08,2.2374949667124715e-08,1.2919920246697542e-08
24,20,1234,101,317,1.8108151250846992e-08,2.1622493832661334e-08,1.2816946827692288e-08
24,20,1234,101,318,1.7768466552109492e-08,2.1481193524849283e-08,1.2763289058033959e-08
24,20,1234,101,319,1.712513846288633e-08,2.10306620449557e-08,1.2544395810425457e-08
24,20,1234,101,320,1.6925153219026908e-08,2.0981329695253557e-08,1.2405985541963287e-08
24,20,1234,101,321,1.674369487138025e-08,2.079165907039318e-08,1.2262875383767006e-08
24,20,1234,101,322,1.6678149805062547e-08,2.0152694779661525e-08,1.2067903030805314e-08
24,20,1234,101,323,1.593122908852891e-08,2.006939282093161e-08,1.1796288100083028e-08
24,20,1234,101,324,1.5919054373003795e-08,1.9300393524750017e-08,1.1479849225841919e-08
24,20,1234,101,325,1.555023846773798e-08,1.9072936099443118e-08,1.1276730349154282e-08
24,20,1234,101,326,1.53898767861074e-08,1.8836783703215728e-08,1.0991363379454346e-08
24,20,1234,101,327,1.5243002673696102e-08,1.8665510879696472e-08,1.0767868222638195e-08
24,20,1234,101,328,1.5034641284658763e-08,1.844324601663965e-08,1.0743138542092503e-08
24,20,1234,101,329,1.4951950961109887e-08,1.8075487361462034e-08,1.0400253274460743e-08
24,20,1234,101,330,1.4502717898884564e-08,1.7801546526747794e-08,1.019156186237692e-08
24,20,1234,101,331,1.4208521151601308e-08,1.7507784112657434e-08,1.016706143373943e-08
24,20,1234,101,332,1.4201485185261485e-08,1.729081577399129e-08,9.967031932411338e-09
24,20,1234,101,333,1.3750949466011748e-08,1.7119360294445188e-08,9.85360727341435e-09
24,20,1234,101,334,1.3501878305003212e-08,1.6870014582234602e-08,9.548774123041378e-09
24,20,1234,101,335,1.3104850795467076e-08,1.6570257372618642e-08,9.40414631902112e-09
24,20,1234,101,336,1.3087496429264711e-08,1.6422397493454668e-08,9.270499409512388e-09
24,20,1234,101,337,1.2974240430316887e-08,1.6276905923581753e-08,9.197723850951616e-09
24,20,1234,101,338,1.297396449510355e-08,1.6199930801363343e-08,9.028335491211602e-09
24,20,1234,101,339,1.2501109792136984e-08,1.5709275596710932e-08,8.825576601903362e-09
24,20,1234,101,340,1.2481785235800906e-08,1.5339193994330175e-08,8.769918502301811e-09
24,20,1234,101,341,1.2362499568297021e-08,1.5259886965736848e-08,8.708832752279151e-09
24,20,1234,101,342,1.2104141466397392e-08,1.5051991500946725e-08,8.585386677614424e-09
24,20,1234,101,343,1.1983361326628903e-08,1.4612476545556316e-08,8.437379252932396e-09
24,20,1234,101,344,1.178276141152417e-08,1.4520454137770602e-08,8.283969670109756e-09
24,20,1234,101,345,1.1603952400357351e-08,1.4303471260919945e-08,8.211365933250453e-09
24,20,1234,101,346,1.1323290688148664e-08,1.4123660700679897e-08,8.088206655169162e-09
24,20,1234,101,347,1.125886533619784e-08,1.3848817767097474e-08,7.877714070824977e-09
24,20,1234,101,348,1.1104704196004803e-08,1.3523185293388652e-08,7.754984927837413e-09
24,20,1234,101,349,1.1041688476853616e-08,1.3287126597365652e-08,7.696703091993723e-09
24,20,1234,101,350,1.094652019787509e-08,1.3023334875721314e-08,7.580931963710278e-09
24,20,1234,101,351,1.0733786363523198e-08,1.2824915547739502e-08,7.466389996000453e-09
24,20,1234,101,352,1.054998281894971e-08,1.2735121634905326e-08,7.420433882351501e-09
24,20,1234,101,353,1.0459368859960749e-08,1.2665866651287464e-08,7.302290151243332e-09
24,20,1234,101,354,1.0250128488964031e-08,1.2433319702338936e-08,7.2033506161806075e-09
24,20,1234,101,355,1.0249270027036697e-08,1.2344461725323358e-08,7.124160632757225e-09
24,20,1234,101,356,9.928369269126349e-09,1.2273644131810008e-08,7.00183943599578e-09
24,20,1234,101,357,9.82046740979629e-09,1.2208564917327064e-08,6.935812484737425e-09
24,20,1234,101,358,9.551381320857147e-09,1.2115595535320022e-08,6.874729343386551e-09
24,20,1234,101,359,9.369304854758518e-09,1.1934182833778931e-08,6.63596459176193e-09
24,20,1234,101,360,9.222935664097553e-09,1.1705069812164601e-08,6.610950168259052e-09
24,20,1234,101,361,9.076019899560844e-09,1.1285741238889954e-08,6.4796483713921e-09
24,20,1234,101,362,8.942274801336388e-09,1.1231941246823207e-08,6.3809092075036235e-09
24,20,1234,101,363,8.91301596522697e-09,1.1025133931349172e-08,6.350353611783767e-09
24,20,1234,101,364,8.762404966792758e-09,1.0975431617816889e-08,6.216116542085761e-09
24,20,1234,101,365,8.669807231089285e-09,1.079772904713984e-08,6.130503733864393e-09
24,20,1234,101,366,8.619095131792076e-09,1.0782335151663955e-08,5.972718092617297e-09
24,20,1234,101,367,8.375071289153275e-09,1.0658391904646164e-08,5.9350590389196035e-09
24,20,1234,101,368,8.024050878129976e-09,1.046030459450667e-08,5.7708570141709695e-09
24,20,1234,101,369,8.00451867967479e-09,1.0285370459347866e-08,5.72213977052615e-09
24,20,1234,101,370,7.879375389943553e-09,1.0211464521815271e-08,5.669669158965444e-09
24,20,1234,101,371,7.86152211491571e-09,1.0201009958603198e-08,5.532041305728551e-09
24,20,1234,101,372,7.72783005981685e-09,1.0132933111330057e-08,5.465710771751347e-09
24,20,1234,101,373,7.674412381693944e-09,9.864636181842498e-09,5.43988103874817e-09
24,20,1234,101,374,7.670241836912092e-09,9.818713587488604e-09,5.3522816487829784e-09
24,20,1234,101,375,7.529932293874317e-09,9.61356726231412e-09,5.277165181005522e-09
24,20,1234,101,376,7.315991723338867e-09,9.506368115243052e-09,5.244798010547664e-09
24,20,1234,101,377,7.218439819500237e-09,9.438623492363503e-09,5.107862952926173e-09
24,20,1234,101,378,7.150766495729471e-09,9.310226748504491e-09,5.073220144410257e-09
24,20,1234,101,379,7.137041938740506e-09,8.99818944105081e-09,5.024705716956527e-09
24,20,1234,101,380,7.038359604904898e-09,8.993628281581497e-09,4.944469105569262e-09
24,20,1234,101,381,7.0035654104077004e-09,8.830163994906723e-09,4.873310443458146e-09
24,20,1234,101,382,6.881816405650106e-09,8.654817033062753e-09,4.772761978593343e-09
24,20,1234,101,383,6.85430586509716e-09,8.625767163449305e-09,4.719179924659462e-09
24,20,1234,101,384,6.687862730639278e-09,8.437073635447108e-09,4.651992656925618e-09
24,20,1234,101,385,6.609247846554848e-09,8.380191713672236e-09,4.608911593043889e-09
24,20,1234,101,386,6.6059331935716006e-09,8.262954979891365e-09,4.553218473626377e-09
24,20,1234,101,387,6.376058754044004e-09,8.15369947124707e-09,4.479486344464973e-09
24,20,1234,101,388,6.301725752703324e-09,8.099022930464891e-09,4.449866672342288e-09
24,20,1234,101,389,6.284686487502531e-09,7.973394566811267e-09,4.320899981791427e-09
24,20,1234,101,390,6.1466679010445285e-09,7.775103673176232e-09,4.278995470200506e-09
24,20,1234,101,391,5.95394871576306e-09,7.680473095185298e-09,4.2348172914843725e-09
24,20,1234,101,392,5.945072949668953e-09,7.55456737069189e-09,4.185252241932434e-09
24,20,1234,101,393,5.8612742593329515e-09,7.451049661264484e-09,4.149737563046426e-09
24,20,1234,101,394,5.740373689647375e-09,7.380235784293357e-09,4.123549843628502e-09
24,20,1234,101,395,5.653178263718513e-09,7.351378266054036e-09,4.078445956589747e-09
24,20,1234,101,396,5.651116435848678e-09,7.082662726552265e-09,4.029680348295553e-09
24,20,1234,101,397,5.525631447124999e-09,7.0283178743967985e-09,3.955564976515493e-09
24,20,1234,101,398,5.490297622411616e-09,6.991000152465452e-09,3.858013306808189e-09
24,20,1234,101,399,5.36394686984109e-09,6.965601546008602e-09,3.831090555350228e-09
24,20,1234,101,400,5.325633014419377e-09,6.834480141026615e-09,3.801322451077333e-09
24,20,1234,101,401,5.191751237556266e-09,6.736721712760392e-09,3.7203227045720703e-09
24,20,1234,101,402,5.184244062918237e-09,6.716991699408803e-09,3.6891192399393115e-09
24,20,1234,101,403,5.139561264836636e-09,6.566390898213358e-09,3.6316081090684797e-09
24,20,1234,101,404,5.043263645752386e-09,6.5163382720470894e-09,3.5153423552812586e-09
24,20,1234,101,405,4.969545272443572e-09,6.384030172896118e-09,3.4854087612540465e-09
24,20,1234,101,406,4.896436107633351e-09,6.326393544762717e-09,3.403283088593222e-09
24,20,1234,101,407,4.833361243750179e-09,6.2135553304132126e-09,3.385263486018105e-09
24,20,1234,101,408,4.7487512292156885e-09,6.193936729963949e-09,3.3420810160219607e-09
24,20,1234,101,409,4.726374663275423e-09,6.1563943664238495e-09,3.32327972372581e-09
24,20,1234,101,410,4.698320520395138e-09,6.043327479170292e-09,3.2981379639610387e-09
24,20,1234,101,411,4.697795432568041e-09,6.008971592973054e-09,3.2624776439104363e-09
24,20,1234,101,412,4.572464049788861e-09,5.9292051156197075e-09,3.1714197475925174e-09
24,20,1234,101,413,4.54820506936125e-09,5.910253180829289e-09,3.1692727632087404e-09
24,20,1234,101,414,4.423948911112032e-09,5.83252021780513e-09,3.1283919689240064e-09
24,20,1234,101,415,4.385313322908891e-09,5.648339058990981e-09,3.109007647700516e-09
24,20,1234,101,416,4.382180665594845e-09,5.538901256311442e-09,3.043510520274164e-09
24,20,1234,101,417,4.237438207368195e-09,5.531244522454038e-09,2.9901867334800966e-09
24,20,1234,101,418,4.218230860737532e-09,5.455658649917582e-09,2.9348522056665958e-09
24,20,1234,101,419,4.10354130940986e-09,5.35076539756658e-09,2.921547147182701e-09
24,20,1234,101,420,4.05609875398932e-09,5.280071792330257e-09,2.8482963367455323e-09
24,20,1234,101,421,4.010420596386129e-09,5.273203666645027e-09,2.8118207875905374e-09
24,20,1234,101,422,3.948284464571523e-09,5.191371503096766e-09,2.7830451385829276e-09
24,20,1234,101,423,3.934377479604341e-09,5.1656985156523884e-09,2.7443383218241186e-09
24,20,1234,101,424,3.8473283857771605e-09,5.0363970804426664e-09,2.726696596432519e-09
24,20,1234,101,425,3.785975303202856e-09,4.918805603750943e-09,2.7093412136825062e-09
24,20,1234,101,426,3.771034249067735e-09,4.823384786840978e-09,2.6726216074592934e-09
24,20,1234,101,427,3.764642562348995e-09,4.789703889641031e-09,2.654054013345143e-09
24,20,1234,101,428,3.676126056544186e-09,4.760921686303334e-09,2.614815852616592e-09
24,20,1234,101,429,3.6062230647033237e-09,4.706321340598763e-09,2.5600192626966043e-09
24,20,1234,101,430,3.5925028211938875e-09,4.57575046096547e-09,2.5524940335393753e-09
24,20,1234,101,431,3.541117256971517e-09,4.560320470606072e-09,2.5281309531595974e-09
24,20,1234,101,432,3.5037446279067697e-09,4.547220304258306e-09,2.490652940471594e-09
24,20,1234,101,433,3.4232943550591886e-09,4.511704625335117e-09,2.4523395228823693e-09
24,20,1234,101,434,3.408024863896842e-09,4.472136464851215e-09,2.3900004760183722e-09
24,20,1234,101,435,3.39763340060684e-09,4.373688550573481e-09,2.3736379692693538e-09
24,20,1234,101,436,3.3203668630890926e-09,4.303081265530995e-09,2.3373380735430743e-09
24,20,1234,101,437,3.2948871893896777e-09,4.232718378270953e-09,2.2963820606218106e-09
24,20,1234,101,438,3.268237619466442e-09,4.205826788391463e-09,2.2733300805160503e-09
24,20,1234,101,439,3.255195084831381e-09,4.152317656397517e-09,2.2130996619510613e-09
24,20,1234,101,440,3.194619921285351e-09,4.102549094781544e-09,2.2014015540585484e-09
24,20,1234,101,441,3.0996634579448687e-09,4.089612220957961e-09,2.1883855109242116e-09
24,20,1234,101,442,3.073647959189175e-09,4.065742920903834e-09,2.164683978593382e-09
24,20,1234,101,443,3.0595325018317704e-09,3.969223777377326e-09,2.134882764006246e-09
24,20,1234,101,444,3.0285670336698296e-09,3.965593522762704e-09,2.104626788317048e-09
24,20,1234,101,445,3.023924056832648e-09,3.887202357738778e-09,2.080857925765299e-09
24,20,1234,101,446,2.9993387485870797e-09,3.811620456586647e-09,2.042074008659031e-09
24,20,1234,101,447,2.942635038627392e-09,3.748731026970034e-09,2.030011711192917e-09
24,20,1234,101,448,2.8512192722339984e-09,3.7005616555775813e-09,2.0219176104052067e-09
24,20,1234,101,449,2.8309326266903083e-09,3.6825879122266802e-09,1.950280194603694e-09
24,20,1234,101,450,2.777004123827053e-09,3.6572742199542134e-09,1.9368208400009396e-09
24,20,1234,101,451,2.7503277202756014e-09,3.5997331671481486e-09,1.9187877261978235e-09
24,20,1234,101,452,2.7436683002437757e-09,3.554375628812996e-09,1.8827483764280035e-09
24,20,1234,101,453,2.7366600902314097e-09,3.5499994792857334e-09,1.840583001460887e-09
24,20,1234,101,454,2.650400061079682e-09,3.504385019744537e-09,1.8336140332030243e-09
24,20,1234,101,455,2.6480797032455405e-09,3.4565252812034427e-09,1.802666731129717e-09
24,20,1234,101,456,2.629124843516437e-09,3.441583660922647e-09,1.766367847572941e-09
24,20,1234,101,457,2.6174947997807877e-09,3.3531046111425064e-09,1.7577343897833453e-09
24,20,1234,101,458,2.586660773673754e-09,3.3494325085055765e-09,1.7481675334325358e-09
24,20,1234,101,459,2.549546324263925e-09,3.331885529584169e-09,1.7377539283580277e-09
24,20,1234,101,460,2.5103493311528956e-09,3.2996629171117503e-09,1.7135627545264366e-09
24,20,1234,101,461,2.4474281923134754e-09,3.2793457333646594e-09,1.6651392673420312e-09
24,20,1234,101,462,2.4062932739834742e-09,3.187311705053127e-09,1.6558111604453682e-09
24,20,1234,101,463,2.405947457065117e-09,3.1760239000959355e-09,1.6438331470849724e-09
24,20,1234,101,464,2.3515212216502222e-09,3.107777957252048e-09,1.614810647991611e-09
24,20,1234,101,465,2.3348350865272373e-09,3.0845170531685525e-09,1.6002976633888552e-09
24,20,1234,101,466,2.315699013759138e-09,3.050356902997012e-09,1.5924504730033324e-09
24,20,1234,101,467,2.314988303435795e-09,3.001497446963647e-09,1.5578187396300692e-09
24,20,1234,101,468,2.2620318668097e-09,2.9896694238944714e-09,1.5432197675429516e-09
24,20,1234,101,469,2.2520116955046643e-09,2.9639485094911425e-09,1.5142244499002697e-09
24,20,1234,101,470,2.19311533282771e-09,2.9037442068466685e-09,1.4971840852596848e-09
24,20,1234,101,471,2.186426563966875e-09,2.847177183503619e-09,1.4811559328304354e-09
24,20,1234,101,472,2.1573018294515702e-09,2.8317384196984546e-09,1.4667367447319353e-09
24,20,1234,101,473,2.11848813581853e-09,2.7889090470560093e-09,1.4427502618894924e-09
24,20,1234,101,474,2.0654281500919322e-09,2.76418348371005e-09,1.429625211681611e-09
24,20,1234,101,475,2.0323397013665482e-09,2.7357346922188223e-09,1.423822543605238e-09
24,20,1234,101,476,2.025675021263675e-09,2.6560570524227114e-09,1.395167443191199e-09
24,20,1234,101,477,2.0023886861212714e-09,2.645679855875918e-09,1.3851272411171005e-09
24,20,1234,101,478,1.983271065203425e-09,2.605353923438793e-09,1.3587874964681163e-09
24,20,1234,101,479,1.967422899709543e-09,2.5958389327037726e-09,1.3469961398315918e-09
24,20,1234,101,480,1.9225484584811276e-09,2.5730543345352427e-09,1.322126014585438e-09
24,20,1234,101,481,1.90490676003666e-09,2.562660368091728e-09,1.3018771836867865e-09
24,20,1234,101,482,1.8912867270859144e-09,2.4977950896642127e-09,1.290092932248906e-09
24,20,1234,101,483,1.867920342172433e-09,2.4757903997299862e-09,1.2818417394068316e-09
24,20,1234,101,484,1.8393288358811533e-09,2.4689164633315375e-09,1.2556819067597995e-09
24,20,1234,101,485,1.8118274888223985e-09,2.4022642221569265e-09,1.2384544333581702e-09
24,20,1234,101,486,1.8081007918966749e-09,2.3618060181005416e-09,1.2326493636828028e-09
24,20,1234,101,487,1.7796654425061828e-09,2.3431285232895124e-09,1.2135232801848146e-09
24,20,1234,101,488,1.7497408574666834e-09,2.299271982147955e-09,1.2098943437727054e-09
24,20,1234,101,489,1.7413321339268334e-09,2.2934093840021413e-09,1.191332034019046e-09
24,20,1234,101,490,1.716165332989743e-09,2.2685090349235983e-09,1.1761573253863717e-09
24,20,1234,101,491,1.7098188276666777e-09,2.2648803646443897e-09,1.1700852499750423e-09
24,20,1234,101,492,1.7090061492254834e-09,2.2288279548426907e-09,1.1578198054957673e-09
24,20,1234,101,493,1.6914780687067123e-09,2.2105747228039447e-09,1.1441148034489759e-09
24,20,1234,101,494,1.6874144306280869e-09,2.1956763689326824e-09,1.125133921091558e-09
24,20,1234,101,495,1.6674966378712443e-09,2.130181955686706e-09,1.1149681014074339e-09
24,20,1234,101,496,1.6025859353813405e-09,2.0992574510343357e-09,1.0982874317094633e-09
24,20,1234,101,497,1.5868603320054558e-09,2.0906631433018443e-09,1.081671945782631e-09
24,20,1234,101,498,1.5752348380532492e-09,2.084570143313973e-09,1.0678520527277708e-09
24,20,1234,101,499,1.562451432771801e-09,2.060294529116159e-09,1.0626356719872445e-09
24,20,1234,101,500,1.557837115282723e-09,2.042943297054943e-09,1.0529456453926123e-09
24,20,1234,101,501,1.5374460055763705e-09,2.03261180227015e-09,1.033404004941702e-09
24,20,1234,101,502,1.508051402204913e-09,2.0236308056067834e-09,1.0163405604190715e-09
24,20,1234,101,503,1.4955124908627341e-09,2.016229522764414e-09,1.003600131702407e-09
24,20,1234,101,504,1.4522866281166725e-09,1.97394749612181e-09,9.95168079659255e-10
24,20,1234,101,505,1.4480565492011687e-09,1.9268170929150273e-09,9.888464265546939e-10
24,20,1234,101,506,1.444429991607441e-09,1.9098999790409284e-09,9.758521626088638e-10
24,20,1234,101,507,1.4299104366539405e-09,1.8694723198961257e-09,9.62565627351211e-10
24,20,1234,101,508,1.4126870023205887e-09,1.8554635555069444e-09,9.548790030481879e-10
24,20,1234,101,509,1.4080928347116572e-09,1.8475951595833283e-09,9.52110382446278e-10
24,20,1234,101,510,1.3997833776317652e-09,1.8346358980367587e-09,9.426449159528596e-10
24,20,1234,101,511,1.3691029129638658e-09,1.8270785104081705e-09,9.292028503124655e-10
24,20,1234,101,512,1.328800392977056e-09,1.7994862285292033e-09,9.088389560066601e-10
24,20,1234,101,513,1.3215832136657147e-09,1.793522563154351e-09,9.03565275670972e-10
24,20,1234,101,514,1.3032927669137896e-09,1.7711830191167428e-09,8.898595505591018e-10
24,20,1234,101,515,1.2981211664599957e-09,1.7667928079494447e-09,8.797398846145698e-10
24,20,1234,101,516,1.2806929109442105e-09,1.7587113263602603e-09,8.69362190978648e-10
24,20,1234,101,517,1.2774393823413194e-09,1.7455635235737586e-09,8.593319220500602e-10
24,20,1234,101,518,1.2609657622166368e-09,1.713534692656336e-09,8.516631763173079e-10
24,20,1234,101,519,1.2434497530875019e-09,1.7026506857519202e-09,8.45883667809744e-10
24,20,1234,101,520,1.2421675586895386e-09,1.6874950626009966e-09,8.308509115808548e-10
24,20,1234,101,521,1.225896691055858e-09,1.6681071318442786e-09,8.247707434754279e-10
24,20,1234,101,522,1.205179877007324e-09,1.6313218683862827e-09,8.196347328974095e-10
24,20,1234,101,523,1.1783491147527806e-09,1.6266504027275378e-09,8.105413146574082e-10
24,20,1234,101,524,1.16956187460538e-09,1.5775835805060909e-09,8.027623806031196e-10
